InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
578270,82551,LAUNDRY 15C METAL SIGN,1,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,82567,"AIRLINE LOUNGE,METAL SIGN",3,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,82578,KITCHEN METAL SIGN,1,11/23/2011 13:39,1.25,14096.0,United Kingdom
578270,82580,BATHROOM METAL SIGN,2,11/23/2011 13:39,1.25,14096.0,United Kingdom
578270,82582,AREA PATROLLED METAL SIGN,1,11/23/2011 13:39,4.13,14096.0,United Kingdom
578270,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,11/23/2011 13:39,7.46,14096.0,United Kingdom
578270,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,11/23/2011 13:39,8.29,14096.0,United Kingdom
578270,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,11/23/2011 13:39,3.29,14096.0,United Kingdom
578270,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2,11/23/2011 13:39,3.29,14096.0,United Kingdom
578270,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,17,11/23/2011 13:39,0.63,14096.0,United Kingdom
578270,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,11/23/2011 13:39,4.96,14096.0,United Kingdom
578270,84375,SET OF 20 KIDS COOKIE CUTTERS,4,11/23/2011 13:39,4.13,14096.0,United Kingdom
578270,84378,SET OF 3 HEART COOKIE CUTTERS,3,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,11/23/2011 13:39,0.83,14096.0,United Kingdom
578270,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,15,11/23/2011 13:39,0.83,14096.0,United Kingdom
578270,84596F,SMALL MARSHMALLOWS PINK BOWL,22,11/23/2011 13:39,0.83,14096.0,United Kingdom
578270,84673B,BLUE FLY SWAT,4,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,84692,BOX OF 24 COCKTAIL PARASOLS,14,11/23/2011 13:39,0.83,14096.0,United Kingdom
578270,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,108,11/23/2011 13:39,1.24,14096.0,United Kingdom
578270,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,5,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,84832,ZINC WILLIE WINKIE  CANDLE STICK,1,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,84836,ZINC METAL HEART DECORATION,1,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,84859A,SILVER DISCO HANDBAG,1,11/23/2011 13:39,4.13,14096.0,United Kingdom
578270,84859B,BLUE DISCO HANDBAG,1,11/23/2011 13:39,4.13,14096.0,United Kingdom
578270,84859C,PINK DISCO HANDBAG,2,11/23/2011 13:39,4.13,14096.0,United Kingdom
578270,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,18,11/23/2011 13:39,1.8,14096.0,United Kingdom
578270,84946,ANTIQUE SILVER T-LIGHT GLASS,5,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,84950,ASSORTED COLOUR T-LIGHT HOLDER,6,11/23/2011 13:39,1.38,14096.0,United Kingdom
578270,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,5,11/23/2011 13:39,2.08,14096.0,United Kingdom
578270,84970S,HANGING HEART ZINC T-LIGHT HOLDER,13,11/23/2011 13:39,2.08,14096.0,United Kingdom
578270,84987,SET OF 36 TEATIME PAPER DOILIES,1,11/23/2011 13:39,2.92,14096.0,United Kingdom
578270,84991,60 TEATIME FAIRY CAKE CASES,1,11/23/2011 13:39,1.25,14096.0,United Kingdom
578270,84992,72 SWEETHEART FAIRY CAKE CASES,3,11/23/2011 13:39,1.25,14096.0,United Kingdom
578270,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,11/23/2011 13:39,8.29,14096.0,United Kingdom
578270,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,11/23/2011 13:39,12.46,14096.0,United Kingdom
578270,85014B,RED RETROSPOT UMBRELLA,2,11/23/2011 13:39,12.46,14096.0,United Kingdom
578270,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,3,11/23/2011 13:39,8.29,14096.0,United Kingdom
578270,85034C,3 ROSE MORRIS BOXED CANDLES,1,11/23/2011 13:39,8.29,14096.0,United Kingdom
578270,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,11/23/2011 13:39,3.29,14096.0,United Kingdom
578270,85049A,TRADITIONAL CHRISTMAS RIBBONS,6,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,85049E,SCANDINAVIAN REDS RIBBONS,10,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,85049H,URBAN BLACK RIBBONS ,11,11/23/2011 13:39,0.83,14096.0,United Kingdom
578270,85095,THREE CANVAS LUGGAGE TAGS,1,11/23/2011 13:39,4.13,14096.0,United Kingdom
578270,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 13:39,5.79,14096.0,United Kingdom
578270,85129D,BEADED CRYSTAL HEART PINK SMALL,1,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,85131B,BEADED CRYSTAL HEART GREEN ON STICK,2,11/23/2011 13:39,0.83,14096.0,United Kingdom
578270,85178,VICTORIAN SEWING KIT,1,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,85231B,CINAMMON SET OF 9 T-LIGHTS,4,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,90049,IVORY GOLD METAL BAG CHARM,1,11/23/2011 13:39,9.96,14096.0,United Kingdom
578270,90083,CRYSTAL CZECH CROSS PHONE CHARM,4,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,90086,CRYSTAL FROG PHONE CHARM,2,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,90087,CRYSTAL SEA HORSE PHONE CHARM,2,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,90093,CLEAR CRYSTAL STAR PHONE CHARM,1,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,90119,METALIC LEAVES BAG CHARMS,3,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,DOT,DOTCOM POSTAGE,1,11/23/2011 13:39,1270.06,14096.0,United Kingdom
578270,21094,SET/6 RED SPOTTY PAPER PLATES,2,11/23/2011 13:39,0.83,14096.0,United Kingdom
578270,21098,CHRISTMAS TOILET ROLL,14,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,21115,ROSE CARAVAN DOORSTOP,1,11/23/2011 13:39,14.13,14096.0,United Kingdom
578270,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,11/23/2011 13:39,0.83,14096.0,United Kingdom
578270,21137,BLACK RECORD COVER FRAME,1,11/23/2011 13:39,7.46,14096.0,United Kingdom
578270,21147,JINGLE BELLS TREE DECORATION,6,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,21154,RED RETROSPOT OVEN GLOVE ,1,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,21156,RETROSPOT CHILDRENS APRON,8,11/23/2011 13:39,4.13,14096.0,United Kingdom
578270,21172,PARTY METAL SIGN ,1,11/23/2011 13:39,4.13,14096.0,United Kingdom
578270,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,11/23/2011 13:39,2.92,14096.0,United Kingdom
578270,21212,PACK OF 72 RETROSPOT CAKE CASES,6,11/23/2011 13:39,1.25,14096.0,United Kingdom
578270,21218,RED SPOTTY BISCUIT TIN,1,11/23/2011 13:39,8.29,14096.0,United Kingdom
578270,21231,SWEETHEART CERAMIC TRINKET BOX,10,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,21232,STRAWBERRY CERAMIC TRINKET POT,10,11/23/2011 13:39,2.46,14096.0,United Kingdom
578270,21238,RED RETROSPOT CUP,2,11/23/2011 13:39,1.63,14096.0,United Kingdom
578270,21257,VICTORIAN SEWING BOX MEDIUM,1,11/23/2011 13:39,15.79,14096.0,United Kingdom
C578269,CRUK,CRUK Commission,-1,11/23/2011 13:39,849.93,14096.0,United Kingdom
579196,21793,CLASSIC FRENCH STYLE BASKET BROWN,3,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,21809,CHRISTMAS HANGING TREE WITH BELL,3,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21810,CHRISTMAS HANGING STAR WITH BELL,5,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21846,PINK DIAMANTE PEN IN GIFT BOX,1,11/28/2011 15:54,8.29,14096.0,United Kingdom
579196,21867,PINK UNION JACK  LUGGAGE TAG,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21868,POTTING SHED TEA MUG,3,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,21872,GLAMOROUS  MUG,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,21873,IF YOU CAN'T STAND THE HEAT MUG,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,21875,KINGS CHOICE MUG,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,21876,POTTERING MUG,2,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,21880,RED RETROSPOT TAPE,1,11/28/2011 15:54,0.42,14096.0,United Kingdom
579196,21888,BINGO SET,2,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,21889,WOODEN BOX OF DOMINOES,6,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21892,TRADITIONAL WOODEN CATCH CUP GAME ,9,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21899,GARAGE KEY FOB,1,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,21900,"KEY FOB , SHED",1,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,21901,"KEY FOB , BACK DOOR ",2,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,21903,MAN FLU METAL SIGN,3,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,21908,CHOCOLATE THIS WAY METAL SIGN,6,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,21912,VINTAGE SNAKES & LADDERS,1,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,21914,BLUE HARMONICA IN BOX ,19,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21916,SET 12 RETRO WHITE CHALK STICKS,1,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,21918,SET 12 KIDS COLOUR  CHALK STICKS,3,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,11/28/2011 15:54,16.63,14096.0,United Kingdom
579196,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21935,SUKI  SHOULDER BAG,3,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,21947,SET OF 6 HEART CHOPSTICKS,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21948,SET OF 6 CAKE CHOPSTICKS,4,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21949,SET OF 6 STRAWBERRY CHOPSTICKS,1,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21975,PACK OF 60 DINOSAUR CAKE CASES,6,11/28/2011 15:54,1.25,14096.0,United Kingdom
579196,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,11/28/2011 15:54,1.25,14096.0,United Kingdom
579196,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,21981,PACK OF 12 WOODLAND TISSUES ,1,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,21982,PACK OF 12 SUKI TISSUES ,8,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,21983,PACK OF 12 BLUE PAISLEY TISSUES ,4,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,21984,PACK OF 12 PINK PAISLEY TISSUES ,3,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,21985,PACK OF 12 HEARTS DESIGN TISSUES ,7,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,21990,MODERN FLORAL STATIONERY SET,14,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21991,BOHEMIAN COLLAGE STATIONERY SET,5,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,21993,FLORAL FOLK STATIONERY SET,9,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22029,SPACEBOY BIRTHDAY CARD,2,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22031,BOTANICAL LAVENDER BIRTHDAY CARD,1,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22037,ROBOT BIRTHDAY CARD,2,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22066,LOVE HEART TRINKET POT,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22070,SMALL RED RETROSPOT MUG IN BOX ,1,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,22074,6 RIBBONS SHIMMERING PINKS ,9,11/28/2011 15:54,1.25,14096.0,United Kingdom
579196,22075,6 RIBBONS ELEGANT CHRISTMAS ,7,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22076,6 RIBBONS EMPIRE  ,4,11/28/2011 15:54,1.25,14096.0,United Kingdom
579196,22077,6 RIBBONS RUSTIC CHARM,6,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22079,RIBBON REEL HEARTS DESIGN ,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22081,RIBBON REEL FLORA + FAUNA ,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22082,RIBBON REEL STRIPES DESIGN ,7,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22083,PAPER CHAIN KIT RETROSPOT,2,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,21,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22091,EMPIRE TISSUE BOX,3,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22094,RED RETROSPOT TISSUE BOX,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22098,BOUDOIR SQUARE TISSUE BOX,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22099,CARAVAN SQUARE TISSUE BOX,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22107,PIZZA PLATE IN BOX,8,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22108,PING! MICROWAVE PLATE,4,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22109,FULL ENGLISH BREAKFAST PLATE,6,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,22110,BIRD HOUSE HOT WATER BOTTLE,1,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,11/28/2011 15:54,8.29,14096.0,United Kingdom
579196,22115,METAL SIGN EMPIRE TEA,2,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22121,NOEL WOODEN BLOCK LETTERS ,1,11/28/2011 15:54,11.63,14096.0,United Kingdom
579196,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22133,PINK LOVE HEART SHAPE CUP,1,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22134,MINI LADLE LOVE HEART RED ,3,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22135,MINI LADLE LOVE HEART PINK,2,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22138,BAKING SET 9 PIECE RETROSPOT ,3,11/28/2011 15:54,10.79,14096.0,United Kingdom
579196,22139,RETROSPOT TEA SET CERAMIC 11 PC ,5,11/28/2011 15:54,10.79,14096.0,United Kingdom
579196,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22144,CHRISTMAS CRAFT LITTLE FRIENDS,8,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22150,3 STRIPEY MICE FELTCRAFT,3,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22174,PHOTO CUBE,12,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22178,VICTORIAN GLASS HANGING T-LIGHT,88,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22186,RED STAR CARD HOLDER,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22190,LOCAL CAFE MUG,6,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22195,LARGE HEART MEASURING SPOONS,5,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22196,SMALL HEART MEASURING SPOONS,4,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22197,POPCORN HOLDER,53,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22203,MILK PAN RED RETROSPOT,2,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,22208,WOOD STAMP SET THANK YOU,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22210,WOOD STAMP SET BEST WISHES,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22227,HANGING HEART MIRROR DECORATION ,3,11/28/2011 15:54,1.25,14096.0,United Kingdom
579196,22263,FELT EGG COSY LADYBIRD ,2,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22269,EGG CUP NATURAL CHICKEN,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22273,FELTCRAFT DOLL MOLLY,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22274,FELTCRAFT DOLL EMILY,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22279,POCKET BAG BLUE PAISLEY RED SPOT,1,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22283,6 EGG HOUSE PAINTED WOOD,1,11/28/2011 15:54,15.79,14096.0,United Kingdom
579196,22296,HEART IVORY TRELLIS LARGE,1,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22302,COFFEE MUG PEARS  DESIGN,1,11/28/2011 15:54,4.96,14096.0,United Kingdom
579196,22304,COFFEE MUG BLUE PAISLEY DESIGN,1,11/28/2011 15:54,4.96,14096.0,United Kingdom
579196,22305,COFFEE MUG PINK PAISLEY DESIGN,2,11/28/2011 15:54,4.96,14096.0,United Kingdom
579196,22308,TEA COSY BLUE STRIPE,1,11/28/2011 15:54,4.96,14096.0,United Kingdom
579196,22310,IVORY KNITTED MUG COSY ,4,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22311,OFFICE MUG WARMER BLACK+SILVER ,4,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22314,OFFICE MUG WARMER CHOC+BLUE,2,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22317,FIVE CATS HANGING DECORATION,2,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22324,BLUE POLKADOT KIDS BAG,3,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22338,STAR DECORATION PAINTED ZINC ,13,11/28/2011 15:54,1.25,14096.0,United Kingdom
579196,22348,TEA BAG PLATE RED RETROSPOT,3,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22355,CHARLOTTE BAG SUKI DESIGN,2,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22356,CHARLOTTE BAG PINK POLKADOT,7,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22358,KINGS CHOICE TEA CADDY ,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22360,GLASS JAR ENGLISH CONFECTIONERY,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22367,CHILDRENS APRON SPACEBOY DESIGN,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22371,AIRLINE BAG VINTAGE TOKYO 78,2,11/28/2011 15:54,8.29,14096.0,United Kingdom
579196,22379,RECYCLING BAG RETROSPOT ,3,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22380,TOY TIDY SPACEBOY  ,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22381,TOY TIDY PINK POLKADOT,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22382,LUNCH BAG SPACEBOY DESIGN ,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22385,JUMBO BAG SPACEBOY DESIGN,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22386,JUMBO BAG PINK POLKADOT,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22406,MONEY BOX KINGS CHOICE DESIGN,2,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,11/28/2011 15:54,15.79,14096.0,United Kingdom
579196,22419,LIPSTICK PEN RED,39,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22420,LIPSTICK PEN BABY PINK,10,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22421,LIPSTICK PEN FUSCHIA,9,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22422,TOOTHPASTE TUBE PEN,6,11/28/2011 15:54,1.25,14096.0,United Kingdom
579196,22423,REGENCY CAKESTAND 3 TIER,1,11/28/2011 15:54,24.96,14096.0,United Kingdom
579196,22428,ENAMEL FIRE BUCKET CREAM,1,11/28/2011 15:54,14.13,14096.0,United Kingdom
579196,22431,WATERING CAN BLUE ELEPHANT,1,11/28/2011 15:54,4.13,14096.0,United Kingdom
579196,22439,6 ROCKET BALLOONS ,13,11/28/2011 15:54,1.25,14096.0,United Kingdom
579196,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22446,PIN CUSHION BABUSHKA PINK,3,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22446,PIN CUSHION BABUSHKA PINK,1,11/28/2011 15:54,6.63,14096.0,United Kingdom
579196,22457,NATURAL SLATE HEART CHALKBOARD ,4,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22460,EMBOSSED GLASS TEALIGHT HOLDER,1,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22464,HANGING METAL HEART LANTERN,4,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22469,HEART OF WICKER SMALL,3,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22470,HEART OF WICKER LARGE,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22472,TV DINNER TRAY DOLLY GIRL,1,11/28/2011 15:54,10.79,14096.0,United Kingdom
579196,22473,TV DINNER TRAY VINTAGE PAISLEY,1,11/28/2011 15:54,10.79,14096.0,United Kingdom
579196,22474,SPACEBOY TV DINNER TRAY,1,11/28/2011 15:54,10.79,14096.0,United Kingdom
579196,22476,EMPIRE UNION JACK TV DINNER TRAY,2,11/28/2011 15:54,10.79,14096.0,United Kingdom
579196,22489,PACK OF 12 TRADITIONAL CRAYONS,24,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22491,PACK OF 12 COLOURED PENCILS,2,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22494,EMERGENCY FIRST AID TIN ,3,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22507,MEMO BOARD RETROSPOT  DESIGN,1,11/28/2011 15:54,10.79,14096.0,United Kingdom
579196,22508,DOORSTOP RETROSPOT HEART,4,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,22513,DOORSTOP FOOTBALL DESIGN,1,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,22539,MINI JIGSAW DOLLY GIRL,2,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22540,MINI JIGSAW CIRCUS PARADE ,2,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22544,MINI JIGSAW SPACEBOY,8,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22545,MINI JIGSAW BUNNIES,3,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22546,MINI JIGSAW PURDEY,1,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22547,MINI JIGSAW DINOSAUR ,7,11/28/2011 15:54,0.83,14096.0,United Kingdom
579196,22549,PICTURE DOMINOES,4,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22550,HOLIDAY FUN LUDO,1,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,22551,PLASTERS IN TIN SPACEBOY,7,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22557,PLASTERS IN TIN VINTAGE PAISLEY ,4,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,11/28/2011 15:54,3.29,14096.0,United Kingdom
579196,22560,TRADITIONAL MODELLING CLAY,5,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22562,MONSTERS STENCIL CRAFT,1,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22563,HAPPY STENCIL CRAFT,1,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22564,ALPHABET STENCIL CRAFT,3,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,2,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,3,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22568,FELTCRAFT CUSHION OWL,1,11/28/2011 15:54,7.46,14096.0,United Kingdom
579196,22573,STAR WOODEN CHRISTMAS DECORATION,12,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22574,HEART WOODEN CHRISTMAS DECORATION,8,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22580,ADVENT CALENDAR GINGHAM SACK,1,11/28/2011 15:54,11.63,14096.0,United Kingdom
579196,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,3,11/28/2011 15:54,1.63,14096.0,United Kingdom
579196,22584,PACK OF 6 PANETTONE GIFT BOXES,1,11/28/2011 15:54,4.96,14096.0,United Kingdom
579196,22585,PACK OF 6 BIRDY GIFT TAGS,3,11/28/2011 15:54,2.46,14096.0,United Kingdom
579196,22588,CARD HOLDER GINGHAM HEART,1,11/28/2011 15:54,5.79,14096.0,United Kingdom
579196,22589,CARDHOLDER GINGHAM STAR,3,11/28/2011 15:54,4.96,14096.0,United Kingdom
